dimension,num_prod,run,iters_to_NE,NE,converged
5,30,21,14,[ 0. 19.  0.  6.  5.],True
5,30,22,20,[ 0. 19.  0.  6.  5.],True
5,30,23,13,[ 0. 19.  0.  6.  5.],True
5,30,24,14,[ 0. 19.  0.  6.  5.],True
5,30,25,15,[ 0. 19.  0.  6.  5.],True
5,30,26,19,[ 0. 19.  0.  6.  5.],True
5,30,27,18,[ 0. 19.  0.  6.  5.],True
5,30,28,20,[ 0. 19.  0.  6.  5.],True
5,30,29,22,[ 0. 19.  0.  6.  5.],True
5,30,30,15,[ 0. 19.  0.  6.  5.],True
5,30,31,15,[ 0. 19.  0.  6.  5.],True
5,30,32,18,[ 0. 19.  0.  6.  5.],True
5,30,33,18,[ 0. 19.  0.  6.  5.],True
5,30,34,20,[ 0. 19.  0.  6.  5.],True
5,30,35,16,[ 0. 19.  0.  6.  5.],True
5,30,36,15,[ 0. 19.  0.  6.  5.],True
5,30,37,19,[ 0. 19.  0.  6.  5.],True
5,30,38,20,[ 0. 19.  0.  6.  5.],True
5,30,39,20,[ 0. 19.  0.  6.  5.],True
5,40,0,26,[ 0. 25.  0.  8.  7.],True
5,40,1,25,[ 0. 25.  0.  8.  7.],True
5,40,2,27,[ 0. 25.  0.  8.  7.],True
5,40,3,25,[ 0. 25.  0.  8.  7.],True
5,40,4,24,[ 0. 25.  0.  8.  7.],True
5,40,5,25,[ 0. 25.  0.  8.  7.],True
5,40,6,23,[ 0. 25.  0.  8.  7.],True
5,40,7,25,[ 0. 25.  0.  8.  7.],True
5,40,8,23,[ 0. 25.  0.  8.  7.],True
5,40,9,26,[ 0. 25.  0.  8.  7.],True
5,40,10,26,[ 0. 25.  0.  8.  7.],True
5,40,11,26,[ 0. 25.  0.  8.  7.],True
5,40,12,21,[ 0. 25.  0.  8.  7.],True
5,40,13,21,[ 0. 25.  0.  8.  7.],True
5,40,14,24,[ 0. 25.  0.  8.  7.],True
5,40,15,28,[ 0. 25.  0.  8.  7.],True
5,40,16,25,[ 0. 25.  0.  8.  7.],True
5,40,17,23,[ 0. 25.  0.  8.  7.],True
5,40,18,19,[ 0. 25.  0.  8.  7.],True
5,40,19,22,[ 0. 25.  0.  8.  7.],True
5,40,20,24,[ 0. 25.  0.  8.  7.],True
5,40,21,24,[ 0. 25.  0.  8.  7.],True
5,40,22,22,[ 0. 25.  0.  8.  7.],True
5,40,23,25,[ 0. 25.  0.  8.  7.],True
5,40,24,26,[ 0. 25.  0.  8.  7.],True
5,40,25,23,[ 0. 25.  0.  8.  7.],True
5,40,26,27,[ 0. 25.  0.  8.  7.],True
5,40,27,25,[ 0. 25.  0.  8.  7.],True
5,40,28,25,[ 0. 25.  0.  8.  7.],True
5,40,29,22,[ 0. 25.  0.  8.  7.],True
5,40,30,27,[ 0. 25.  0.  8.  7.],True
5,40,31,27,[ 0. 25.  0.  8.  7.],True
5,40,32,26,[ 0. 25.  0.  8.  7.],True
5,40,33,25,[ 0. 25.  0.  8.  7.],True
5,40,34,24,[ 0. 25.  0.  8.  7.],True
5,40,35,22,[ 0. 25.  0.  8.  7.],True
5,40,36,18,[ 0. 25.  0.  8.  7.],True
5,40,37,23,[ 0. 25.  0.  8.  7.],True
5,40,38,21,[ 0. 25.  0.  8.  7.],True
5,40,39,27,[ 0. 25.  0.  8.  7.],True
5,50,0,32,[ 0. 32.  0. 10.  8.],True
5,50,1,28,[ 0. 32.  0. 10.  8.],True
5,50,2,23,[ 0. 32.  0. 10.  8.],True
5,50,3,26,[ 0. 32.  0. 10.  8.],True
5,50,4,23,[ 0. 32.  0. 10.  8.],True
5,50,5,33,[ 0. 32.  0. 10.  8.],True
5,50,6,31,[ 0. 32.  0. 10.  8.],True
5,50,7,26,[ 0. 32.  0. 10.  8.],True
5,50,8,31,[ 0. 32.  0. 10.  8.],True
5,50,9,32,[ 0. 32.  0. 10.  8.],True
5,50,10,24,[ 0. 32.  0. 10.  8.],True
5,50,11,26,[ 0. 32.  0. 10.  8.],True
5,50,12,27,[ 0. 32.  0. 10.  8.],True
5,50,13,28,[ 0. 32.  0. 10.  8.],True
5,50,14,29,[ 0. 32.  0. 10.  8.],True
5,50,15,28,[ 0. 32.  0. 10.  8.],True
5,50,16,30,[ 0. 32.  0. 10.  8.],True
5,50,17,32,[ 0. 32.  0. 10.  8.],True
5,50,18,30,[ 0. 32.  0. 10.  8.],True
5,50,19,26,[ 0. 32.  0. 10.  8.],True
5,50,20,35,[ 0. 32.  0. 10.  8.],True
5,50,21,22,[ 0. 32.  0. 10.  8.],True
5,50,22,28,[ 0. 32.  0. 10.  8.],True
5,50,23,32,[ 0. 32.  0. 10.  8.],True
5,50,24,30,[ 0. 32.  0. 10.  8.],True
5,50,25,22,[ 0. 32.  0. 10.  8.],True
5,50,26,32,[ 0. 32.  0. 10.  8.],True
5,50,27,25,[ 0. 32.  0. 10.  8.],True
