dimension,num_prod,run,iters_to_NE,NE,converged
5,30,3,7,[4. 7. 4. 6. 9.],True
5,30,4,7,[4. 7. 4. 6. 9.],True
5,30,5,6,[4. 7. 4. 6. 9.],True
5,30,6,7,[4. 7. 4. 6. 9.],True
5,30,7,5,[4. 7. 4. 6. 9.],True
5,30,8,3,[4. 7. 4. 6. 9.],True
5,30,9,11,[4. 7. 4. 6. 9.],True
5,30,10,7,[4. 7. 4. 6. 9.],True
5,30,11,8,[4. 7. 4. 6. 9.],True
5,30,12,9,[4. 7. 4. 6. 9.],True
5,30,13,4,[4. 7. 4. 6. 9.],True
5,30,14,11,[4. 7. 4. 6. 9.],True
5,30,15,10,[4. 7. 4. 6. 9.],True
5,30,16,6,[4. 7. 4. 6. 9.],True
5,30,17,8,[4. 7. 4. 6. 9.],True
5,30,18,6,[4. 7. 4. 6. 9.],True
5,30,19,12,[4. 7. 4. 6. 9.],True
5,30,20,5,[4. 7. 4. 6. 9.],True
5,30,21,7,[4. 7. 4. 6. 9.],True
5,30,22,7,[4. 7. 4. 6. 9.],True
5,30,23,7,[4. 7. 4. 6. 9.],True
5,30,24,5,[4. 7. 4. 6. 9.],True
5,30,25,3,[4. 7. 4. 6. 9.],True
5,30,26,6,[4. 7. 4. 6. 9.],True
5,30,27,7,[4. 7. 4. 6. 9.],True
5,30,28,7,[4. 7. 4. 6. 9.],True
5,30,29,3,[4. 7. 4. 6. 9.],True
5,30,30,9,[4. 7. 4. 6. 9.],True
5,30,31,5,[4. 7. 4. 6. 9.],True
5,30,32,7,[4. 7. 4. 6. 9.],True
5,30,33,8,[4. 7. 4. 6. 9.],True
5,30,34,10,[4. 7. 4. 6. 9.],True
5,30,35,10,[4. 7. 4. 6. 9.],True
5,30,36,5,[4. 7. 4. 6. 9.],True
5,30,37,9,[4. 7. 4. 6. 9.],True
5,30,38,9,[4. 7. 4. 6. 9.],True
5,30,39,5,[4. 7. 4. 6. 9.],True
5,40,0,9,[ 6.  9.  6.  7. 12.],True
5,40,1,8,[ 6.  9.  6.  7. 12.],True
5,40,2,7,[ 6.  9.  6.  7. 12.],True
5,40,3,9,[ 6.  9.  6.  7. 12.],True
5,40,4,13,[ 6.  9.  6.  7. 12.],True
5,40,5,11,[ 6.  9.  6.  7. 12.],True
5,40,6,9,[ 6.  9.  6.  7. 12.],True
5,40,7,8,[ 6.  9.  6.  7. 12.],True
5,40,8,8,[ 6.  9.  6.  7. 12.],True
5,40,9,8,[ 6.  9.  6.  7. 12.],True
5,40,10,14,[ 6.  9.  6.  7. 12.],True
5,40,11,6,[ 6.  9.  6.  7. 12.],True
5,40,12,8,[ 6.  9.  6.  7. 12.],True
5,40,13,6,[ 6.  9.  6.  7. 12.],True
5,40,14,11,[ 6.  9.  6.  7. 12.],True
5,40,15,4,[ 6.  9.  6.  7. 12.],True
5,40,16,15,[ 6.  9.  6.  7. 12.],True
5,40,17,9,[ 6.  9.  6.  7. 12.],True
5,40,18,9,[ 6.  9.  6.  7. 12.],True
5,40,19,6,[ 6.  9.  6.  7. 12.],True
5,40,20,4,[ 6.  9.  6.  7. 12.],True
5,40,21,5,[ 6.  9.  6.  7. 12.],True
5,40,22,13,[ 6.  9.  6.  7. 12.],True
5,40,23,12,[ 6.  9.  6.  7. 12.],True
5,40,24,12,[ 6.  9.  6.  7. 12.],True
5,40,25,11,[ 6.  9.  6.  7. 12.],True
5,40,26,7,[ 6.  9.  6.  7. 12.],True
5,40,27,9,[ 6.  9.  6.  7. 12.],True
5,40,28,11,[ 6.  9.  6.  7. 12.],True
5,40,29,8,[ 6.  9.  6.  7. 12.],True
5,40,30,11,[ 6.  9.  6.  7. 12.],True
5,40,31,11,[ 6.  9.  6.  7. 12.],True
5,40,32,7,[ 6.  9.  6.  7. 12.],True
5,40,33,3,[ 6.  9.  6.  7. 12.],True
5,40,34,7,[ 6.  9.  6.  7. 12.],True
5,40,35,8,[ 6.  9.  6.  7. 12.],True
5,40,36,12,[ 6.  9.  6.  7. 12.],True
5,40,37,7,[ 6.  9.  6.  7. 12.],True
5,40,38,8,[ 6.  9.  6.  7. 12.],True
5,40,39,5,[ 6.  9.  6.  7. 12.],True
5,50,0,12,[ 7. 11.  7.  9. 16.],True
5,50,1,11,[ 7. 11.  7.  9. 16.],True
5,50,2,12,[ 7. 11.  7.  9. 16.],True
5,50,3,4,[ 7. 11.  7.  9. 16.],True
5,50,4,18,[ 7. 11.  7.  9. 16.],True
5,50,5,13,[ 7. 11.  7.  9. 16.],True
5,50,6,5,[ 7. 11.  7.  9. 16.],True
5,50,7,10,[ 7. 11.  7.  9. 16.],True
5,50,8,12,[ 7. 11.  7.  9. 16.],True
5,50,9,14,[ 7. 11.  7.  9. 16.],True
5,50,10,13,[ 7. 11.  7.  9. 16.],True
5,50,11,10,[ 7. 11.  7.  9. 16.],True
5,50,12,4,[ 7. 11.  7.  9. 16.],True
5,50,13,10,[ 7. 11.  7.  9. 16.],True
5,50,14,16,[ 7. 11.  7.  9. 16.],True
5,50,15,13,[ 7. 11.  7.  9. 16.],True
5,50,16,14,[ 7. 11.  7.  9. 16.],True
5,50,17,13,[ 7. 11.  7.  9. 16.],True
5,50,18,17,[ 7. 11.  7.  9. 16.],True
5,50,19,15,[ 7. 11.  7.  9. 16.],True
5,50,20,8,[ 7. 11.  7.  9. 16.],True
5,50,21,9,[ 7. 11.  7.  9. 16.],True
5,50,22,4,[ 7. 11.  7.  9. 16.],True
5,50,23,5,[ 7. 11.  7.  9. 16.],True
5,50,24,7,[ 7. 11.  7.  9. 16.],True
5,50,25,8,[ 7. 11.  7.  9. 16.],True
5,50,26,5,[ 7. 11.  7.  9. 16.],True
5,50,27,8,[ 7. 11.  7.  9. 16.],True
5,50,28,8,[ 7. 11.  7.  9. 16.],True
5,50,29,9,[ 7. 11.  7.  9. 16.],True
5,50,30,17,[ 7. 11.  7.  9. 16.],True
5,50,31,8,[ 7. 11.  7.  9. 16.],True
5,50,32,8,[ 7. 11.  7.  9. 16.],True
5,50,33,13,[ 7. 11.  7.  9. 16.],True
5,50,34,6,[ 7. 11.  7.  9. 16.],True
5,50,35,11,[ 7. 11.  7.  9. 16.],True
5,50,36,11,[ 7. 11.  7.  9. 16.],True
5,50,37,12,[ 7. 11.  7.  9. 16.],True
5,50,38,15,[ 7. 11.  7.  9. 16.],True
5,50,39,15,[ 7. 11.  7.  9. 16.],True
5,60,0,13,[ 9. 13.  9. 11. 18.],True
5,60,1,20,[ 9. 13.  9. 11. 18.],True
5,60,2,11,[ 9. 13.  9. 11. 18.],True
5,60,3,13,[ 9. 13.  9. 11. 18.],True
5,60,4,6,[ 9. 13.  9. 11. 18.],True
5,60,5,17,[ 9. 13.  9. 11. 18.],True
5,60,6,10,[ 9. 13.  9. 11. 18.],True
5,60,7,18,[ 9. 13.  9. 11. 18.],True
5,60,8,16,[ 9. 13.  9. 11. 18.],True
5,60,9,9,[ 9. 13.  9. 11. 18.],True
5,60,10,9,[ 9. 13.  9. 11. 18.],True
5,60,11,20,[ 9. 13.  9. 11. 18.],True
5,60,12,10,[ 9. 13.  9. 11. 18.],True
5,60,13,7,[ 9. 13.  9. 11. 18.],True
5,60,14,20,[ 9. 13.  9. 11. 18.],True
5,60,15,18,[ 9. 13.  9. 11. 18.],True
5,60,16,9,[ 9. 13.  9. 11. 18.],True
5,60,17,13,[ 9. 13.  9. 11. 18.],True
5,60,18,4,[ 9. 13.  9. 11. 18.],True
5,60,19,14,[ 9. 13.  9. 11. 18.],True
5,60,20,5,[ 9. 13.  9. 11. 18.],True
5,60,21,15,[ 9. 13.  9. 11. 18.],True
5,60,22,15,[ 9. 13.  9. 11. 18.],True
5,60,23,10,[ 9. 13.  9. 11. 18.],True
5,60,24,12,[ 9. 13.  9. 11. 18.],True
5,60,25,13,[ 9. 13.  9. 11. 18.],True
5,60,26,8,[ 9. 13.  9. 11. 18.],True
5,60,27,15,[ 9. 13.  9. 11. 18.],True
5,60,28,13,[ 9. 13.  9. 11. 18.],True
5,60,29,7,[ 9. 13.  9. 11. 18.],True
5,60,30,10,[ 9. 13.  9. 11. 18.],True
5,60,31,12,[ 9. 13.  9. 11. 18.],True
5,60,32,9,[ 9. 13.  9. 11. 18.],True
5,60,33,10,[ 9. 13.  9. 11. 18.],True
5,60,34,16,[ 9. 13.  9. 11. 18.],True
5,60,35,13,[ 9. 13.  9. 11. 18.],True
5,60,36,12,[ 9. 13.  9. 11. 18.],True
5,60,37,7,[ 9. 13.  9. 11. 18.],True
5,60,38,14,[ 9. 13.  9. 11. 18.],True
5,60,39,16,[ 9. 13.  9. 11. 18.],True
5,70,0,18,[10. 15. 10. 13. 22.],True
5,70,1,15,[10. 15. 10. 13. 22.],True
5,70,2,14,[10. 15. 10. 13. 22.],True
5,70,3,20,[10. 15. 10. 13. 22.],True
5,70,4,18,[10. 15. 10. 13. 22.],True
5,70,5,9,[10. 15. 10. 13. 22.],True
5,70,6,12,[10. 15. 10. 13. 22.],True
5,70,7,7,[10. 15. 10. 13. 22.],True
5,70,8,5,[10. 15. 10. 13. 22.],True
5,70,9,16,[10. 15. 10. 13. 22.],True
5,70,10,12,[10. 15. 10. 13. 22.],True
5,70,11,8,[10. 15. 10. 13. 22.],True
5,70,12,13,[10. 15. 10. 13. 22.],True
5,70,13,7,[10. 15. 10. 13. 22.],True
5,70,14,15,[10. 15. 10. 13. 22.],True
5,70,15,16,[10. 15. 10. 13. 22.],True
5,70,16,14,[10. 15. 10. 13. 22.],True
5,70,17,8,[10. 15. 10. 13. 22.],True
5,70,18,13,[10. 15. 10. 13. 22.],True
5,70,19,15,[10. 15. 10. 13. 22.],True
5,70,20,14,[10. 15. 10. 13. 22.],True
5,70,21,16,[10. 15. 10. 13. 22.],True
5,70,22,13,[10. 15. 10. 13. 22.],True
5,70,23,19,[10. 15. 10. 13. 22.],True
5,70,24,10,[10. 15. 10. 13. 22.],True
5,70,25,14,[10. 15. 10. 13. 22.],True
5,70,26,13,[10. 15. 10. 13. 22.],True
5,70,27,12,[10. 15. 10. 13. 22.],True
5,70,28,16,[10. 15. 10. 13. 22.],True
5,70,29,20,[10. 15. 10. 13. 22.],True
5,70,30,14,[10. 15. 10. 13. 22.],True
5,70,31,15,[10. 15. 10. 13. 22.],True
5,70,32,17,[10. 15. 10. 13. 22.],True
5,70,33,16,[10. 15. 10. 13. 22.],True
5,70,34,13,[10. 15. 10. 13. 22.],True
5,70,35,9,[10. 15. 10. 13. 22.],True
5,70,36,20,[10. 15. 10. 13. 22.],True
5,70,37,16,[10. 15. 10. 13. 22.],True
5,70,38,15,[10. 15. 10. 13. 22.],True
5,70,39,18,[10. 15. 10. 13. 22.],True
5,80,0,16,[11. 18. 12. 15. 24.],True
5,80,1,23,[11. 18. 12. 15. 24.],True
5,80,2,12,[11. 18. 12. 15. 24.],True
5,80,3,14,[11. 18. 12. 15. 24.],True
5,80,4,18,[11. 18. 12. 15. 24.],True
5,80,5,14,[11. 18. 12. 15. 24.],True
5,80,6,17,[11. 18. 12. 15. 24.],True
5,80,7,12,[11. 18. 12. 15. 24.],True
5,80,8,11,[11. 18. 12. 15. 24.],True
5,80,9,16,[11. 18. 12. 15. 24.],True
5,80,10,22,[11. 18. 12. 15. 24.],True
5,80,11,19,[11. 18. 12. 15. 24.],True
5,80,12,11,[11. 18. 12. 15. 24.],True
5,80,13,11,[11. 18. 12. 15. 24.],True
5,80,14,15,[11. 18. 12. 15. 24.],True
5,80,15,10,[11. 18. 12. 15. 24.],True
5,80,16,14,[11. 18. 12. 15. 24.],True
5,80,17,14,[11. 18. 12. 15. 24.],True
5,80,18,18,[11. 18. 12. 15. 24.],True
5,80,19,3,[11. 18. 12. 15. 24.],True
5,80,20,22,[11. 18. 12. 15. 24.],True
5,80,21,8,[11. 18. 12. 15. 24.],True
5,80,22,15,[11. 18. 12. 15. 24.],True
5,80,23,11,[11. 18. 12. 15. 24.],True
5,80,24,17,[11. 18. 12. 15. 24.],True
5,80,25,25,[11. 18. 12. 15. 24.],True
5,80,26,18,[11. 18. 12. 15. 24.],True
5,80,27,11,[11. 18. 12. 15. 24.],True
5,80,28,4,[11. 18. 12. 15. 24.],True
5,80,29,13,[11. 18. 12. 15. 24.],True
5,80,30,13,[11. 18. 12. 15. 24.],True
5,80,31,20,[11. 18. 12. 15. 24.],True
5,80,32,4,[11. 18. 12. 15. 24.],True
5,80,33,25,[11. 18. 12. 15. 24.],True
5,80,34,17,[11. 18. 12. 15. 24.],True
5,80,35,20,[11. 18. 12. 15. 24.],True
5,80,36,9,[11. 18. 12. 15. 24.],True
5,80,37,20,[11. 18. 12. 15. 24.],True
5,80,38,16,[11. 18. 12. 15. 24.],True
5,80,39,14,[11. 18. 12. 15. 24.],True
5,90,0,12,[13. 20. 13. 17. 27.],True
5,90,1,13,[13. 20. 13. 17. 27.],True
5,90,2,16,[13. 20. 13. 17. 27.],True
5,90,3,19,[13. 20. 13. 17. 27.],True
5,90,4,25,[13. 20. 13. 17. 27.],True
5,90,5,20,[13. 20. 13. 17. 27.],True
5,90,6,16,[13. 20. 13. 17. 27.],True
5,90,7,19,[13. 20. 13. 17. 27.],True
5,90,8,13,[13. 20. 13. 17. 27.],True
5,90,9,12,[13. 20. 13. 17. 27.],True
5,90,10,21,[13. 20. 13. 17. 27.],True
5,90,11,16,[13. 20. 13. 17. 27.],True
5,90,12,15,[13. 20. 13. 17. 27.],True
5,90,13,12,[13. 20. 13. 17. 27.],True
5,90,14,23,[13. 20. 13. 17. 27.],True
5,90,15,6,[13. 20. 13. 17. 27.],True
5,90,16,21,[13. 20. 13. 17. 27.],True
5,90,17,14,[13. 20. 13. 17. 27.],True
5,90,18,12,[13. 20. 13. 17. 27.],True
5,90,19,13,[13. 20. 13. 17. 27.],True
5,90,20,15,[13. 20. 13. 17. 27.],True
5,90,21,17,[13. 20. 13. 17. 27.],True
5,90,22,7,[13. 20. 13. 17. 27.],True
5,90,23,15,[13. 20. 13. 17. 27.],True
5,90,24,13,[13. 20. 13. 17. 27.],True
5,90,25,21,[13. 20. 13. 17. 27.],True
5,90,26,16,[13. 20. 13. 17. 27.],True
5,90,27,16,[13. 20. 13. 17. 27.],True
5,90,28,17,[13. 20. 13. 17. 27.],True
5,90,29,13,[13. 20. 13. 17. 27.],True
5,90,30,20,[13. 20. 13. 17. 27.],True
5,90,31,24,[13. 20. 13. 17. 27.],True
5,90,32,22,[13. 20. 13. 17. 27.],True
5,90,33,13,[13. 20. 13. 17. 27.],True
5,90,34,20,[13. 20. 13. 17. 27.],True
5,90,35,15,[13. 20. 13. 17. 27.],True
5,90,36,17,[13. 20. 13. 17. 27.],True
5,90,37,13,[13. 20. 13. 17. 27.],True
5,90,38,13,[13. 20. 13. 17. 27.],True
5,90,39,10,[13. 20. 13. 17. 27.],True
5,100,0,21,[14. 22. 14. 19. 31.],True
5,100,1,18,[14. 22. 14. 19. 31.],True
5,100,2,19,[14. 22. 14. 19. 31.],True
5,100,3,22,[14. 22. 14. 19. 31.],True
5,100,4,11,[14. 22. 14. 19. 31.],True
5,100,5,18,[14. 22. 14. 19. 31.],True
5,100,6,21,[14. 22. 14. 19. 31.],True
5,100,7,15,[14. 22. 14. 19. 31.],True
5,100,8,17,[14. 22. 14. 19. 31.],True
5,100,9,23,[14. 22. 14. 19. 31.],True
5,100,10,14,[14. 22. 14. 19. 31.],True
5,100,11,24,[14. 22. 14. 19. 31.],True
5,100,12,25,[14. 22. 14. 19. 31.],True
5,100,13,19,[14. 22. 14. 19. 31.],True
5,100,14,15,[14. 22. 14. 19. 31.],True
5,100,15,26,[14. 22. 14. 19. 31.],True
5,100,16,20,[14. 22. 14. 19. 31.],True
5,100,17,26,[14. 22. 14. 19. 31.],True
5,100,18,29,[14. 22. 14. 19. 31.],True
5,100,19,27,[14. 22. 14. 19. 31.],True
5,100,20,28,[14. 22. 14. 19. 31.],True
5,100,21,23,[14. 22. 14. 19. 31.],True
5,100,22,12,[14. 22. 14. 19. 31.],True
5,100,23,16,[14. 22. 14. 19. 31.],True
5,100,24,16,[14. 22. 14. 19. 31.],True
5,100,25,21,[14. 22. 14. 19. 31.],True
5,100,26,16,[14. 22. 14. 19. 31.],True
5,100,27,24,[14. 22. 14. 19. 31.],True
5,100,28,17,[14. 22. 14. 19. 31.],True
5,100,29,26,[14. 22. 14. 19. 31.],True
5,100,30,11,[14. 22. 14. 19. 31.],True
5,100,31,15,[14. 22. 14. 19. 31.],True
5,100,32,25,[14. 22. 14. 19. 31.],True
5,100,33,21,[14. 22. 14. 19. 31.],True
5,100,34,19,[14. 22. 14. 19. 31.],True
5,100,35,17,[14. 22. 14. 19. 31.],True
5,100,36,14,[14. 22. 14. 19. 31.],True
5,100,37,19,[14. 22. 14. 19. 31.],True
5,100,38,29,[14. 22. 14. 19. 31.],True
5,100,39,20,[14. 22. 14. 19. 31.],True
10,10,0,8,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,1,6,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,2,6,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,3,5,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,4,6,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,5,6,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,6,6,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,7,4,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,8,5,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,9,9,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,10,6,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,11,8,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,12,6,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,13,9,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,14,6,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,15,6,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,16,8,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,17,6,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,18,8,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,19,7,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,20,6,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,21,8,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,22,7,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,23,5,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,24,5,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,25,7,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,26,6,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,27,6,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,28,9,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,29,7,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,30,5,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,31,5,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,32,5,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,33,7,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,34,7,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,35,8,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,36,5,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,37,6,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,38,8,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,10,39,9,[1. 1. 0. 0. 0. 1. 3. 1. 0. 3.],True
10,20,0,7,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,1,10,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,2,6,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,3,9,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,4,13,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,5,10,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,6,11,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,7,9,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,8,14,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,9,15,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,10,6,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,11,11,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,12,10,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,13,15,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,14,11,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,15,7,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,16,11,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,17,10,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,18,15,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,19,8,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,20,13,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,21,12,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,22,13,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,23,11,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,24,11,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,25,9,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,26,8,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,27,11,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,28,11,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,29,12,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,30,13,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,31,12,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,32,14,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,33,10,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,34,13,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,35,8,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,36,11,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,37,9,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,38,9,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
10,20,39,12,[1. 2. 0. 1. 1. 3. 5. 1. 0. 6.],True
