dimension,num_prod,run,iters_to_NE,NE,converged
5,90,4,17,[17. 18. 18. 18. 19.],True
5,90,5,13,[17. 18. 18. 18. 19.],True
5,90,6,16,[17. 18. 18. 18. 19.],True
5,90,7,14,[17. 18. 18. 18. 19.],True
5,90,8,16,[17. 18. 18. 18. 19.],True
5,90,9,8,[17. 18. 18. 18. 19.],True
5,90,10,10,[17. 18. 18. 18. 19.],True
5,90,11,14,[17. 18. 18. 18. 19.],True
5,90,12,15,[17. 18. 18. 18. 19.],True
5,90,13,11,[17. 18. 18. 18. 19.],True
5,90,14,9,[17. 18. 18. 18. 19.],True
5,90,15,7,[17. 18. 18. 18. 19.],True
5,90,16,8,[17. 18. 18. 18. 19.],True
5,90,17,10,[17. 18. 18. 18. 19.],True
5,90,18,7,[17. 18. 18. 18. 19.],True
5,90,19,11,[17. 18. 18. 18. 19.],True
5,90,20,15,[17. 18. 18. 18. 19.],True
5,90,21,4,[17. 18. 18. 18. 19.],True
5,90,22,12,[17. 18. 18. 18. 19.],True
5,90,23,6,[17. 18. 18. 18. 19.],True
5,90,24,11,[17. 18. 18. 18. 19.],True
5,90,25,8,[17. 18. 18. 18. 19.],True
5,90,26,13,[17. 18. 18. 18. 19.],True
5,90,27,14,[17. 18. 18. 18. 19.],True
5,90,28,6,[17. 18. 18. 18. 19.],True
5,90,29,7,[17. 18. 18. 18. 19.],True
5,90,30,9,[17. 18. 18. 18. 19.],True
5,90,31,8,[17. 18. 18. 18. 19.],True
5,90,32,16,[17. 18. 18. 18. 19.],True
5,90,33,15,[17. 18. 18. 18. 19.],True
5,90,34,7,[17. 18. 18. 18. 19.],True
5,90,35,4,[17. 18. 18. 18. 19.],True
5,90,36,10,[17. 18. 18. 18. 19.],True
5,90,37,9,[17. 18. 18. 18. 19.],True
5,90,38,9,[17. 18. 18. 18. 19.],True
5,90,39,9,[17. 18. 18. 18. 19.],True
5,100,0,10,[19. 20. 20. 20. 21.],True
5,100,1,9,[19. 20. 20. 20. 21.],True
5,100,2,12,[19. 20. 20. 20. 21.],True
5,100,3,16,[19. 20. 20. 20. 21.],True
5,100,4,11,[19. 20. 20. 20. 21.],True
5,100,5,13,[19. 20. 20. 20. 21.],True
5,100,6,9,[19. 20. 20. 20. 21.],True
5,100,7,12,[19. 20. 20. 20. 21.],True
5,100,8,8,[19. 20. 20. 20. 21.],True
5,100,9,9,[19. 20. 20. 20. 21.],True
5,100,10,6,[19. 20. 20. 20. 21.],True
5,100,11,5,[19. 20. 20. 20. 21.],True
5,100,12,14,[19. 20. 20. 20. 21.],True
5,100,13,8,[19. 20. 20. 20. 21.],True
5,100,14,3,[19. 20. 20. 20. 21.],True
5,100,15,13,[19. 20. 20. 20. 21.],True
5,100,16,18,[19. 20. 20. 20. 21.],True
5,100,17,8,[19. 20. 20. 20. 21.],True
5,100,18,4,[19. 20. 20. 20. 21.],True
5,100,19,11,[19. 20. 20. 20. 21.],True
5,100,20,16,[19. 20. 20. 20. 21.],True
5,100,21,7,[19. 20. 20. 20. 21.],True
5,100,22,8,[19. 20. 20. 20. 21.],True
5,100,23,12,[19. 20. 20. 20. 21.],True
