dimension,num_prod,run,iters_to_NE,NE,converged
5,30,21,15,[ 0. 19.  0.  6.  5.],True
5,30,22,15,[ 0. 19.  0.  6.  5.],True
5,30,23,19,[ 0. 19.  0.  6.  5.],True
5,30,24,14,[ 0. 19.  0.  6.  5.],True
5,30,25,10,[ 0. 19.  0.  6.  5.],True
5,30,26,15,[ 0. 19.  0.  6.  5.],True
5,30,27,17,[ 0. 19.  0.  6.  5.],True
5,30,28,18,[ 0. 19.  0.  6.  5.],True
5,30,29,19,[ 0. 19.  0.  6.  5.],True
5,30,30,15,[ 0. 19.  0.  6.  5.],True
5,30,31,14,[ 0. 19.  0.  6.  5.],True
5,30,32,19,[ 0. 19.  0.  6.  5.],True
5,30,33,20,[ 0. 19.  0.  6.  5.],True
5,30,34,14,[ 0. 19.  0.  6.  5.],True
5,30,35,17,[ 0. 19.  0.  6.  5.],True
5,30,36,21,[ 0. 19.  0.  6.  5.],True
5,30,37,21,[ 0. 19.  0.  6.  5.],True
5,30,38,16,[ 0. 19.  0.  6.  5.],True
5,30,39,18,[ 0. 19.  0.  6.  5.],True
5,40,0,22,[ 0. 25.  0.  8.  7.],True
5,40,1,23,[ 0. 25.  0.  8.  7.],True
5,40,2,23,[ 0. 25.  0.  8.  7.],True
5,40,3,17,[ 0. 25.  0.  8.  7.],True
5,40,4,21,[ 0. 25.  0.  8.  7.],True
5,40,5,24,[ 0. 25.  0.  8.  7.],True
5,40,6,25,[ 0. 25.  0.  8.  7.],True
5,40,7,16,[ 0. 25.  0.  8.  7.],True
5,40,8,31,[ 0. 25.  0.  8.  7.],True
5,40,9,22,[ 0. 25.  0.  8.  7.],True
5,40,10,22,[ 0. 25.  0.  8.  7.],True
5,40,11,18,[ 0. 25.  0.  8.  7.],True
5,40,12,23,[ 0. 25.  0.  8.  7.],True
5,40,13,27,[ 0. 25.  0.  8.  7.],True
5,40,14,22,[ 0. 25.  0.  8.  7.],True
5,40,15,20,[ 0. 25.  0.  8.  7.],True
5,40,16,22,[ 0. 25.  0.  8.  7.],True
5,40,17,20,[ 0. 25.  0.  8.  7.],True
5,40,18,26,[ 0. 25.  0.  8.  7.],True
5,40,19,20,[ 0. 25.  0.  8.  7.],True
5,40,20,29,[ 0. 25.  0.  8.  7.],True
5,40,21,18,[ 0. 25.  0.  8.  7.],True
5,40,22,21,[ 0. 25.  0.  8.  7.],True
5,40,23,22,[ 0. 25.  0.  8.  7.],True
5,40,24,24,[ 0. 25.  0.  8.  7.],True
5,40,25,26,[ 0. 25.  0.  8.  7.],True
5,40,26,28,[ 0. 25.  0.  8.  7.],True
5,40,27,20,[ 0. 25.  0.  8.  7.],True
5,40,28,27,[ 0. 25.  0.  8.  7.],True
5,40,29,21,[ 0. 25.  0.  8.  7.],True
5,40,30,20,[ 0. 25.  0.  8.  7.],True
5,40,31,28,[ 0. 25.  0.  8.  7.],True
5,40,32,25,[ 0. 25.  0.  8.  7.],True
5,40,33,29,[ 0. 25.  0.  8.  7.],True
5,40,34,26,[ 0. 25.  0.  8.  7.],True
5,40,35,20,[ 0. 25.  0.  8.  7.],True
5,40,36,22,[ 0. 25.  0.  8.  7.],True
5,40,37,24,[ 0. 25.  0.  8.  7.],True
5,40,38,22,[ 0. 25.  0.  8.  7.],True
5,40,39,16,[ 0. 25.  0.  8.  7.],True
5,50,0,34,[ 0. 31.  0. 11.  8.],True
5,50,1,29,[ 0. 31.  0. 11.  8.],True
5,50,2,29,[ 0. 31.  0. 11.  8.],True
5,50,3,29,[ 0. 31.  0. 11.  8.],True
