dimension,num_prod,run,iters_to_NE,NE
15,10,10,9,[1. 1. 2. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 2.]
15,10,11,5,[1. 1. 2. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 2.]
15,10,12,5,[1. 1. 2. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 2.]
15,10,13,7,[1. 1. 2. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 2.]
15,10,14,6,[1. 1. 2. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 2.]
15,10,15,8,[1. 1. 2. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 2.]
15,10,16,7,[1. 1. 2. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 2.]
15,10,17,4,[1. 1. 2. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 2.]
15,10,18,7,[1. 1. 2. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 2.]
15,10,19,8,[1. 1. 2. 1. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 2.]
15,20,0,14,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,1,11,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,2,11,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,3,12,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,4,13,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,5,14,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,6,6,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,7,12,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,8,11,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,9,14,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,10,17,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,11,14,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,12,12,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,13,11,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,14,16,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,15,12,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,16,14,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,17,11,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,18,13,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,20,19,13,[2. 2. 4. 2. 0. 3. 1. 0. 0. 1. 0. 1. 1. 0. 3.]
15,30,0,18,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,1,20,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,2,21,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,3,16,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,4,17,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,5,20,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,6,16,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,7,13,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,8,20,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,9,22,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,10,14,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,11,18,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,12,15,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,13,20,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,14,19,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,15,19,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,16,15,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,17,18,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,18,16,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,30,19,21,[2. 2. 7. 4. 0. 4. 1. 1. 0. 2. 0. 1. 1. 1. 4.]
15,40,0,25,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,1,25,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,2,20,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,3,25,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,4,27,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,5,30,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,6,15,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,7,30,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,8,23,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,9,23,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,10,27,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,11,18,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,12,26,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,13,19,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,14,15,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,15,23,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,16,22,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,17,27,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,18,21,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,40,19,26,[3. 3. 9. 5. 0. 5. 2. 1. 0. 3. 0. 1. 1. 1. 6.]
15,50,0,29,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,1,26,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,2,33,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,3,20,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,4,25,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,5,32,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,6,32,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,7,25,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,8,25,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,9,30,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,10,34,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,11,29,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,12,30,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,13,25,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,14,32,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,15,27,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,16,28,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,17,29,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,18,25,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,50,19,25,[ 4.  4. 11.  6.  0.  7.  2.  1.  0.  4.  0.  2.  1.  1.  7.]
15,60,0,29,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,1,32,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,2,34,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,3,34,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,4,37,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,5,35,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,6,29,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,7,31,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,8,33,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,9,24,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,10,34,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,11,29,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,12,33,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,13,34,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,14,37,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,15,30,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,16,32,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,17,30,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,18,37,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,60,19,32,[ 5.  5. 13.  7.  0.  8.  3.  1.  0.  4.  0.  2.  2.  2.  8.]
15,70,0,34,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,1,33,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,2,38,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,3,40,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,4,40,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,5,43,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,6,44,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,7,31,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,8,36,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,9,43,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,10,38,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,11,25,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,12,40,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,13,34,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,14,35,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,15,33,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,16,33,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,17,33,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,18,48,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,70,19,35,[ 6.  5. 15.  8.  0.  9.  3.  2.  0.  5.  0.  3.  2.  2. 10.]
15,80,0,34,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,1,33,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,2,43,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,3,45,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,4,38,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,5,46,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,6,49,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,7,48,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,8,39,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,9,48,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,10,49,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,11,43,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,12,39,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,13,50,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,14,42,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,15,46,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,16,43,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,17,41,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,18,37,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,80,19,46,[ 7.  6. 18.  9.  0. 10.  4.  2.  0.  6.  0.  3.  2.  2. 11.]
15,90,0,50,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,1,44,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,2,41,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,3,46,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,4,52,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,5,56,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,6,58,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,7,48,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,8,46,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,9,50,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,10,49,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,11,45,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,12,50,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,13,43,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,14,44,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,15,51,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,16,43,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,17,50,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,18,50,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,90,19,52,[ 7.  7. 20. 10.  0. 12.  4.  2.  0.  7.  0.  3.  3.  3. 12.]
15,100,0,53,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,1,51,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,2,50,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,3,46,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,4,48,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,5,48,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,6,56,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,7,60,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,8,51,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,9,48,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,10,49,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,11,53,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,12,52,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,13,44,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,14,51,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,15,48,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,16,47,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,17,42,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,18,51,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
15,100,19,58,[ 8.  7. 22. 12.  0. 13.  5.  2.  0.  7.  0.  4.  3.  3. 14.]
20,10,0,7,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,1,8,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,2,9,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,3,7,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,4,7,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,5,8,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,6,9,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,7,8,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,8,7,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,9,8,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,10,7,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,11,7,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,12,7,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,13,8,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,14,6,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,15,8,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,16,8,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,17,9,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,18,8,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,10,19,10,[0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0.]
20,20,0,9,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,1,13,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,2,12,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,3,12,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,4,10,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,5,14,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,6,14,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,7,12,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,8,13,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,9,14,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,10,15,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,11,11,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,12,12,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,13,13,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,14,9,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,15,14,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,16,16,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,17,14,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,18,10,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,20,19,13,[0. 3. 1. 0. 2. 0. 1. 2. 1. 0. 1. 2. 3. 1. 1. 0. 0. 0. 2. 0.]
20,30,0,22,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,1,16,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,2,25,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,3,16,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,4,21,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
20,30,5,20,[0. 4. 2. 0. 3. 0. 1. 4. 2. 0. 2. 2. 4. 2. 1. 0. 0. 0. 3. 0.]
