dimension,num_prod,run,iters_to_NE,NE,converged
15,20,34,8,[1. 2. 2. 2. 1. 1. 1. 2. 1. 1. 1. 1. 2. 1. 1.],True
15,20,35,6,[1. 2. 2. 2. 1. 1. 1. 2. 1. 1. 1. 1. 2. 1. 1.],True
15,20,36,6,[1. 2. 2. 2. 1. 1. 1. 2. 1. 1. 1. 1. 2. 1. 1.],True
15,20,37,10,[1. 2. 2. 2. 1. 1. 1. 2. 1. 1. 1. 1. 2. 1. 1.],True
15,20,38,10,[1. 2. 2. 2. 1. 1. 1. 2. 1. 1. 1. 1. 2. 1. 1.],True
15,20,39,8,[1. 2. 2. 2. 1. 1. 1. 2. 1. 1. 1. 1. 2. 1. 1.],True
15,30,0,11,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,1,8,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,2,11,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,3,9,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,4,11,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,5,9,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,6,17,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,7,11,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,8,12,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,9,9,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,10,12,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,11,12,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,12,12,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,13,11,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,14,12,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,15,11,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,16,9,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,17,8,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,18,9,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,19,14,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,20,10,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,21,10,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,22,10,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,23,7,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,24,9,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,25,16,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,26,10,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,27,8,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,28,11,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,29,14,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,30,6,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,31,9,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,32,9,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,33,8,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,34,10,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,35,6,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,36,10,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,37,9,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,38,7,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,30,39,8,[2. 3. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 1.],True
15,40,0,12,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,40,1,16,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
