dimension,num_prod,run,iters_to_NE,NE,converged
5,70,38,56,[ 0.  0.  0. 10. 60.],True
5,70,39,54,[ 0.  0.  0. 10. 60.],True
5,80,0,53,[ 0.  0.  0. 11. 69.],True
5,80,1,59,[ 0.  0.  0. 11. 69.],True
5,80,2,44,[ 0.  0.  0. 11. 69.],True
5,80,3,59,[ 0.  0.  0. 11. 69.],True
5,80,4,63,[ 0.  0.  0. 11. 69.],True
5,80,5,53,[ 0.  0.  0. 11. 69.],True
5,80,6,63,[ 0.  0.  0. 11. 69.],True
5,80,7,59,[ 0.  0.  0. 11. 69.],True
5,80,8,63,[ 0.  0.  0. 11. 69.],True
5,80,9,59,[ 0.  0.  0. 11. 69.],True
5,80,10,55,[ 0.  0.  0. 11. 69.],True
5,80,11,58,[ 0.  0.  0. 11. 69.],True
5,80,12,60,[ 0.  0.  0. 11. 69.],True
5,80,13,60,[ 0.  0.  0. 11. 69.],True
5,80,14,55,[ 0.  0.  0. 11. 69.],True
5,80,15,58,[ 0.  0.  0. 11. 69.],True
5,80,16,58,[ 0.  0.  0. 11. 69.],True
5,80,17,56,[ 0.  0.  0. 11. 69.],True
5,80,18,54,[ 0.  0.  0. 11. 69.],True
5,80,19,53,[ 0.  0.  0. 11. 69.],True
5,80,20,58,[ 0.  0.  0. 11. 69.],True
5,80,21,60,[ 0.  0.  0. 11. 69.],True
5,80,22,57,[ 0.  0.  0. 11. 69.],True
5,80,23,65,[ 0.  0.  0. 11. 69.],True
5,80,24,65,[ 0.  0.  0. 11. 69.],True
5,80,25,55,[ 0.  0.  0. 11. 69.],True
5,80,26,61,[ 0.  0.  0. 11. 69.],True
5,80,27,56,[ 0.  0.  0. 11. 69.],True
5,80,28,62,[ 0.  0.  0. 11. 69.],True
5,80,29,49,[ 0.  0.  0. 11. 69.],True
5,80,30,52,[ 0.  0.  0. 11. 69.],True
5,80,31,49,[ 0.  0.  0. 11. 69.],True
5,80,32,59,[ 0.  0.  0. 11. 69.],True
5,80,33,60,[ 0.  0.  0. 11. 69.],True
5,80,34,61,[ 0.  0.  0. 11. 69.],True
5,80,35,54,[ 0.  0.  0. 11. 69.],True
5,80,36,56,[ 0.  0.  0. 11. 69.],True
5,80,37,57,[ 0.  0.  0. 11. 69.],True
5,80,38,60,[ 0.  0.  0. 11. 69.],True
5,80,39,55,[ 0.  0.  0. 11. 69.],True
5,90,0,67,[ 0.  0.  0. 13. 77.],True
5,90,1,55,[ 0.  0.  0. 13. 77.],True
5,90,2,64,[ 0.  0.  0. 13. 77.],True
5,90,3,66,[ 0.  0.  0. 13. 77.],True
5,90,4,71,[ 0.  0.  0. 13. 77.],True
5,90,5,66,[ 0.  0.  0. 13. 77.],True
5,90,6,64,[ 0.  0.  0. 13. 77.],True
5,90,7,68,[ 0.  0.  0. 13. 77.],True
5,90,8,66,[ 0.  0.  0. 13. 77.],True
5,90,9,74,[ 0.  0.  0. 13. 77.],True
5,90,10,60,[ 0.  0.  0. 13. 77.],True
5,90,11,68,[ 0.  0.  0. 13. 77.],True
5,90,12,59,[ 0.  0.  0. 13. 77.],True
5,90,13,63,[ 0.  0.  0. 13. 77.],True
5,90,14,70,[ 0.  0.  0. 13. 77.],True
5,90,15,62,[ 0.  0.  0. 13. 77.],True
5,90,16,64,[ 0.  0.  0. 13. 77.],True
5,90,17,68,[ 0.  0.  0. 13. 77.],True
5,90,18,72,[ 0.  0.  0. 13. 77.],True
5,90,19,64,[ 0.  0.  0. 13. 77.],True
5,90,20,65,[ 0.  0.  0. 13. 77.],True
5,90,21,67,[ 0.  0.  0. 13. 77.],True
5,90,22,72,[ 0.  0.  0. 13. 77.],True
5,90,23,62,[ 0.  0.  0. 13. 77.],True
5,90,24,64,[ 0.  0.  0. 13. 77.],True
5,90,25,75,[ 0.  0.  0. 13. 77.],True
5,90,26,64,[ 0.  0.  0. 13. 77.],True
5,90,27,62,[ 0.  0.  0. 13. 77.],True
5,90,28,66,[ 0.  0.  0. 13. 77.],True
5,90,29,60,[ 0.  0.  0. 13. 77.],True
5,90,30,67,[ 0.  0.  0. 13. 77.],True
5,90,31,62,[ 0.  0.  0. 13. 77.],True
5,90,32,62,[ 0.  0.  0. 13. 77.],True
5,90,33,70,[ 0.  0.  0. 13. 77.],True
5,90,34,63,[ 0.  0.  0. 13. 77.],True
5,90,35,60,[ 0.  0.  0. 13. 77.],True
5,90,36,65,[ 0.  0.  0. 13. 77.],True
5,90,37,68,[ 0.  0.  0. 13. 77.],True
5,90,38,63,[ 0.  0.  0. 13. 77.],True
5,90,39,70,[ 0.  0.  0. 13. 77.],True
5,100,0,78,[ 0.  0.  0. 14. 86.],True
5,100,1,72,[ 0.  0.  0. 14. 86.],True
5,100,2,65,[ 0.  0.  0. 14. 86.],True
5,100,3,78,[ 0.  0.  0. 14. 86.],True
5,100,4,76,[ 0.  0.  0. 14. 86.],True
5,100,5,81,[ 0.  0.  0. 14. 86.],True
5,100,6,75,[ 0.  0.  0. 14. 86.],True
5,100,7,75,[ 0.  0.  0. 14. 86.],True
5,100,8,73,[ 0.  0.  0. 14. 86.],True
5,100,9,71,[ 0.  0.  0. 14. 86.],True
5,100,10,69,[ 0.  0.  0. 14. 86.],True
5,100,11,67,[ 0.  0.  0. 14. 86.],True
5,100,12,71,[ 0.  0.  0. 14. 86.],True
5,100,13,74,[ 0.  0.  0. 14. 86.],True
5,100,14,71,[ 0.  0.  0. 14. 86.],True
5,100,15,71,[ 0.  0.  0. 14. 86.],True
5,100,16,68,[ 0.  0.  0. 14. 86.],True
5,100,17,70,[ 0.  0.  0. 14. 86.],True
5,100,18,77,[ 0.  0.  0. 14. 86.],True
5,100,19,76,[ 0.  0.  0. 14. 86.],True
5,100,20,77,[ 0.  0.  0. 14. 86.],True
5,100,21,68,[ 0.  0.  0. 14. 86.],True
5,100,22,67,[ 0.  0.  0. 14. 86.],True
5,100,23,72,[ 0.  0.  0. 14. 86.],True
5,100,24,77,[ 0.  0.  0. 14. 86.],True
5,100,25,72,[ 0.  0.  0. 14. 86.],True
5,100,26,80,[ 0.  0.  0. 14. 86.],True
5,100,27,71,[ 0.  0.  0. 14. 86.],True
5,100,28,83,[ 0.  0.  0. 14. 86.],True
5,100,29,70,[ 0.  0.  0. 14. 86.],True
5,100,30,73,[ 0.  0.  0. 14. 86.],True
5,100,31,70,[ 0.  0.  0. 14. 86.],True
5,100,32,75,[ 0.  0.  0. 14. 86.],True
5,100,33,70,[ 0.  0.  0. 14. 86.],True
5,100,34,76,[ 0.  0.  0. 14. 86.],True
5,100,35,79,[ 0.  0.  0. 14. 86.],True
5,100,36,73,[ 0.  0.  0. 14. 86.],True
5,100,37,69,[ 0.  0.  0. 14. 86.],True
5,100,38,73,[ 0.  0.  0. 14. 86.],True
5,100,39,67,[ 0.  0.  0. 14. 86.],True
10,10,0,7,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,1,7,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,2,6,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,3,8,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,4,6,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,5,6,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,6,7,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,7,10,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,8,9,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,9,8,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,10,9,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,11,9,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,12,8,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,13,8,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,14,7,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,15,9,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,16,8,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,17,6,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,18,6,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,19,9,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,20,10,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,21,7,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,22,9,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,23,6,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,24,7,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,25,10,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,26,9,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,27,9,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,28,8,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,29,7,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,30,9,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,31,7,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,32,7,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,33,8,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,34,6,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,35,9,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,36,9,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,37,9,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,38,8,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,10,39,10,[0. 0. 0. 0. 0. 0. 0. 1. 5. 4.],True
10,20,0,15,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,1,13,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,2,18,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,3,15,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,4,15,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,5,13,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,6,15,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,7,12,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,8,13,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,9,17,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,10,15,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,11,14,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,12,15,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,13,14,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,14,12,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,15,15,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,16,15,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,17,17,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,18,18,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,19,17,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,20,16,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,21,14,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,22,11,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,23,13,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,24,15,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,25,16,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,26,16,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
10,20,27,16,[0. 0. 0. 0. 0. 0. 0. 2. 9. 9.],True
