dimension,num_prod,run,iters_to_NE,NE,converged
5,50,9,10,[ 9. 14.  8. 10.  9.],True
5,50,10,2,[ 9. 14.  8. 10.  9.],True
5,50,11,6,[ 9. 14.  8. 10.  9.],True
5,50,12,4,[ 9. 14.  8. 10.  9.],True
5,50,13,8,[ 9. 14.  8. 10.  9.],True
5,50,14,6,[ 9. 14.  8. 10.  9.],True
5,50,15,11,[ 9. 14.  8. 10.  9.],True
5,50,16,6,[ 9. 14.  8. 10.  9.],True
5,50,17,10,[ 9. 14.  8. 10.  9.],True
5,50,18,6,[ 9. 14.  8. 10.  9.],True
5,50,19,11,[ 9. 14.  8. 10.  9.],True
5,50,20,3,[ 9. 14.  8. 10.  9.],True
5,50,21,9,[ 9. 14.  8. 10.  9.],True
5,50,22,9,[ 9. 14.  8. 10.  9.],True
5,50,23,8,[ 9. 14.  8. 10.  9.],True
5,50,24,7,[ 9. 14.  8. 10.  9.],True
5,50,25,11,[ 9. 14.  8. 10.  9.],True
5,50,26,11,[ 9. 14.  8. 10.  9.],True
5,50,27,13,[ 9. 14.  8. 10.  9.],True
5,50,28,10,[ 9. 14.  8. 10.  9.],True
5,50,29,4,[ 9. 14.  8. 10.  9.],True
5,50,30,12,[ 9. 14.  8. 10.  9.],True
5,50,31,9,[ 9. 14.  8. 10.  9.],True
5,50,32,4,[ 9. 14.  8. 10.  9.],True
5,50,33,10,[ 9. 14.  8. 10.  9.],True
5,50,34,14,[ 9. 14.  8. 10.  9.],True
5,50,35,4,[ 9. 14.  8. 10.  9.],True
5,50,36,8,[ 9. 14.  8. 10.  9.],True
5,50,37,7,[ 9. 14.  8. 10.  9.],True
5,50,38,10,[ 9. 14.  8. 10.  9.],True
5,50,39,9,[ 9. 14.  8. 10.  9.],True
5,60,0,6,[10. 17.  9. 12. 12.],True
5,60,1,14,[10. 17.  9. 12. 12.],True
5,60,2,11,[10. 17.  9. 12. 12.],True
5,60,3,8,[10. 17.  9. 12. 12.],True
5,60,4,10,[10. 17.  9. 12. 12.],True
5,60,5,11,[10. 17.  9. 12. 12.],True
5,60,6,12,[10. 17.  9. 12. 12.],True
5,60,7,12,[10. 17.  9. 12. 12.],True
5,60,8,5,[10. 17.  9. 12. 12.],True
5,60,9,7,[10. 17.  9. 12. 12.],True
5,60,10,9,[10. 17.  9. 12. 12.],True
5,60,11,15,[10. 17.  9. 12. 12.],True
5,60,12,9,[10. 17.  9. 12. 12.],True
5,60,13,11,[10. 17.  9. 12. 12.],True
5,60,14,13,[10. 17.  9. 12. 12.],True
5,60,15,11,[10. 17.  9. 12. 12.],True
5,60,16,8,[10. 17.  9. 12. 12.],True
5,60,17,10,[10. 17.  9. 12. 12.],True
5,60,18,8,[10. 17.  9. 12. 12.],True
5,60,19,7,[10. 17.  9. 12. 12.],True
5,60,20,9,[10. 17.  9. 12. 12.],True
5,60,21,13,[10. 17.  9. 12. 12.],True
5,60,22,8,[10. 17.  9. 12. 12.],True
5,60,23,11,[10. 17.  9. 12. 12.],True
5,60,24,12,[10. 17.  9. 12. 12.],True
5,60,25,9,[10. 17.  9. 12. 12.],True
5,60,26,11,[10. 17.  9. 12. 12.],True
5,60,27,8,[10. 17.  9. 12. 12.],True
5,60,28,11,[10. 17.  9. 12. 12.],True
5,60,29,8,[10. 17.  9. 12. 12.],True
5,60,30,8,[10. 17.  9. 12. 12.],True
5,60,31,6,[10. 17.  9. 12. 12.],True
5,60,32,10,[10. 17.  9. 12. 12.],True
5,60,33,13,[10. 17.  9. 12. 12.],True
5,60,34,12,[10. 17.  9. 12. 12.],True
5,60,35,7,[10. 17.  9. 12. 12.],True
5,60,36,9,[10. 17.  9. 12. 12.],True
5,60,37,8,[10. 17.  9. 12. 12.],True
5,60,38,6,[10. 17.  9. 12. 12.],True
5,60,39,11,[10. 17.  9. 12. 12.],True
5,70,0,8,[12. 19. 11. 15. 13.],True
5,70,1,13,[12. 19. 11. 15. 13.],True
5,70,2,14,[12. 19. 11. 15. 13.],True
5,70,3,9,[12. 19. 11. 15. 13.],True
5,70,4,17,[12. 19. 11. 15. 13.],True
5,70,5,12,[12. 19. 11. 15. 13.],True
5,70,6,5,[12. 19. 11. 15. 13.],True
5,70,7,13,[12. 19. 11. 15. 13.],True
5,70,8,8,[12. 19. 11. 15. 13.],True
5,70,9,4,[12. 19. 11. 15. 13.],True
5,70,10,9,[12. 19. 11. 15. 13.],True
5,70,11,12,[12. 19. 11. 15. 13.],True
5,70,12,7,[12. 19. 11. 15. 13.],True
5,70,13,8,[12. 19. 11. 15. 13.],True
5,70,14,7,[12. 19. 11. 15. 13.],True
5,70,15,6,[12. 19. 11. 15. 13.],True
5,70,16,17,[12. 19. 11. 15. 13.],True
5,70,17,7,[12. 19. 11. 15. 13.],True
5,70,18,13,[12. 19. 11. 15. 13.],True
5,70,19,7,[12. 19. 11. 15. 13.],True
5,70,20,9,[12. 19. 11. 15. 13.],True
5,70,21,8,[12. 19. 11. 15. 13.],True
5,70,22,6,[12. 19. 11. 15. 13.],True
5,70,23,7,[12. 19. 11. 15. 13.],True
5,70,24,13,[12. 19. 11. 15. 13.],True
