dimension,num_prod,mean_iter_to_NE,std_iters_to_NE,number_of_uniqueNE
5,1,1.0,0.0,1
5,2,1.5,0.5,1
5,3,1.5,1.5,1
5,4,1.5,1.5,1
10,1,1.0,0.0,1
10,2,1.5,0.5,1
10,3,2.5,0.5,1
10,4,2.5,1.5,1
15,1,1.0,0.0,1
15,2,2.0,0.0,1
15,3,2.0,0.0,1
15,4,5.5,0.5,1
