dimension,num_prod,run,iters_to_NE,NE,converged
5,30,19,21,[ 0.  0.  0.  0. 30.],True
5,30,20,26,[ 0.  0.  0.  0. 30.],True
5,30,21,23,[ 0.  0.  0.  0. 30.],True
5,30,22,24,[ 0.  0.  0.  0. 30.],True
5,30,23,19,[ 0.  0.  0.  0. 30.],True
5,30,24,22,[ 0.  0.  0.  0. 30.],True
5,30,25,24,[ 0.  0.  0.  0. 30.],True
5,30,26,26,[ 0.  0.  0.  0. 30.],True
5,30,27,23,[ 0.  0.  0.  0. 30.],True
5,30,28,19,[ 0.  0.  0.  0. 30.],True
5,30,29,26,[ 0.  0.  0.  0. 30.],True
5,30,30,24,[ 0.  0.  0.  0. 30.],True
5,30,31,22,[ 0.  0.  0.  0. 30.],True
5,30,32,24,[ 0.  0.  0.  0. 30.],True
5,30,33,26,[ 0.  0.  0.  0. 30.],True
5,30,34,22,[ 0.  0.  0.  0. 30.],True
5,30,35,25,[ 0.  0.  0.  0. 30.],True
5,30,36,23,[ 0.  0.  0.  0. 30.],True
5,30,37,24,[ 0.  0.  0.  0. 30.],True
5,30,38,25,[ 0.  0.  0.  0. 30.],True
5,30,39,25,[ 0.  0.  0.  0. 30.],True
5,40,0,35,[ 0.  0.  0.  0. 40.],True
5,40,1,32,[ 0.  0.  0.  0. 40.],True
5,40,2,34,[ 0.  0.  0.  0. 40.],True
5,40,3,32,[ 0.  0.  0.  0. 40.],True
5,40,4,27,[ 0.  0.  0.  0. 40.],True
5,40,5,30,[ 0.  0.  0.  0. 40.],True
5,40,6,36,[ 0.  0.  0.  0. 40.],True
5,40,7,36,[ 0.  0.  0.  0. 40.],True
5,40,8,29,[ 0.  0.  0.  0. 40.],True
5,40,9,32,[ 0.  0.  0.  0. 40.],True
5,40,10,29,[ 0.  0.  0.  0. 40.],True
5,40,11,29,[ 0.  0.  0.  0. 40.],True
5,40,12,33,[ 0.  0.  0.  0. 40.],True
5,40,13,33,[ 0.  0.  0.  0. 40.],True
5,40,14,33,[ 0.  0.  0.  0. 40.],True
5,40,15,31,[ 0.  0.  0.  0. 40.],True
5,40,16,32,[ 0.  0.  0.  0. 40.],True
5,40,17,34,[ 0.  0.  0.  0. 40.],True
5,40,18,32,[ 0.  0.  0.  0. 40.],True
5,40,19,30,[ 0.  0.  0.  0. 40.],True
5,40,20,36,[ 0.  0.  0.  0. 40.],True
5,40,21,35,[ 0.  0.  0.  0. 40.],True
5,40,22,27,[ 0.  0.  0.  0. 40.],True
5,40,23,35,[ 0.  0.  0.  0. 40.],True
5,40,24,34,[ 0.  0.  0.  0. 40.],True
5,40,25,29,[ 0.  0.  0.  0. 40.],True
5,40,26,32,[ 0.  0.  0.  0. 40.],True
5,40,27,30,[ 0.  0.  0.  0. 40.],True
5,40,28,30,[ 0.  0.  0.  0. 40.],True
5,40,29,31,[ 0.  0.  0.  0. 40.],True
5,40,30,33,[ 0.  0.  0.  0. 40.],True
5,40,31,33,[ 0.  0.  0.  0. 40.],True
5,40,32,34,[ 0.  0.  0.  0. 40.],True
5,40,33,34,[ 0.  0.  0.  0. 40.],True
5,40,34,30,[ 0.  0.  0.  0. 40.],True
5,40,35,30,[ 0.  0.  0.  0. 40.],True
5,40,36,30,[ 0.  0.  0.  0. 40.],True
5,40,37,37,[ 0.  0.  0.  0. 40.],True
5,40,38,30,[ 0.  0.  0.  0. 40.],True
5,40,39,36,[ 0.  0.  0.  0. 40.],True
5,50,0,39,[ 0.  0.  0.  0. 50.],True
5,50,1,43,[ 0.  0.  0.  0. 50.],True
5,50,2,35,[ 0.  0.  0.  0. 50.],True
5,50,3,41,[ 0.  0.  0.  0. 50.],True
5,50,4,41,[ 0.  0.  0.  0. 50.],True
5,50,5,39,[ 0.  0.  0.  0. 50.],True
5,50,6,41,[ 0.  0.  0.  0. 50.],True
